"file source","DatasetID","CountryResponsible","ResearchInstituteResponsible","PersonResponsible","PersonContact","GeneralCommentDataset","SamplingCampaign","SamplingYear","SamplingTeamName","SamplingInstitution","SamplingAttempted","DatasetReasonDisqualified","DatasetQualified","SamplingOnlineOnWebsite","SamplingDate","SamplingCoordinatesLatitude","SamplingCoordinatesLongitude","SamplingPlace","SamplingRegion","SamplingRiver","SamplingRiverSystem","SamplingParticipants","SamplingComment","ReporterTeam_AttemptedSampling","ReporterTeam_DisqualifiedReason","ReporterTeam_Qualified","ReporterTeam_Results_SourceResidents","ReporterTeam_Results_SourceVisitors","ReporterTeam_Results_SourceFlyTippers","ReporterTeam_Results_SourceIndustry","ReporterTeam_Results_SourceAgriculture","ReporterTeam_Results_SourceShipping","ReporterTeam_Results_SourceFishing","ReporterTeam_Results_Weather_Rain","ReporterTeam_Results_Weather_Storm","ReporterTeam_Results_Weather_Heat","ReporterTeam_Results_Problems_GroupC","ReporterTeam_Results_Problems_BiggestProblems","FloatingMacro_AttemptedSampling","FloatingMacro_DisqualifiedReason","FloatingMacro_Qualified","FloatingMacro_ObservationTimeInMinutes","FloatingMacro_RiverWidth","FloatingMacro_ObservedWidth","FloatingMacro_AmountOfFloatingMacrolitter","FloatingMacro_Comment","FloatingMicro_AttemptedSampling","FloatingMicro_DisqualifiedReason","FloatingMicro_Qualified","FloatingMicro_SamplingTimeInMinutes","FloatingMicro_AmountOfVERIFIEDMicroplastics","FloatingMicro_AmountOfVERIFIEDMesoplastics","FloatingMicro_Comment","FloatingFlowVelocity_AttemptedSampling","FloatingFlowVelocity_DisqualifiedReason","FloatingFlowVelocity_Qualified","FloatingFlowVelocity_FirstStick","FloatingFlowVelocity_SecondStick","FloatingFlowVelocity_ThirdStick","FloatingFlowVelocity_Comment","FloatingTime_FirstStick","FloatingTime_SecondStick","FloatingTime_ThirdStick","FloatingDistance"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6460","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"budapest ix.kerületi kőrösi csoma sándor kéttannyelvű ált.isk.","budapest ix.kerületi kőrösi csoma sándor kéttannyelvű ált.isk.",1,"na","1",1,"2022-10-21",47.43153,19.09178,"budapest","budapest","soroksári duna-ág","danube basin","21","na","1","na","1","yes","yes","no","no","no","no","possibly","no","no","no","some problems","no flow of the river","1","na","1","30","100","25","0","no floating waste only leaves","1","na","1","82","na","na","na","0","na","na","na","na","na","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6461","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"csongrádi batsányi jános gimnázium és kollégium","csongrádi batsányi jános gimnázium és kollégium",1,"na","1",1,"2022-10-17",46.71965,20.148,"csongrád","southern great plain","tisza","danube basin","21","na","1","na","1","yes","yes","no","no","na","no","possibly","no","no","yes","some problems","river bank too steep","1","na","1","30","26.4","20","0","no floating waste only leaves","1","na","1","60","1","1","na","1","na","1","0.145985401","0.196078431","0.181818182","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6483","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"hernádnémeti református általános iskola","hernádnémeti református általános iskola",1,"na","1",1,"2022-10-17",48.06667,20.958669,"hernádnémeti","northern hungary","hernád","danube basin","11","na","1","na","1","yes","yes","yes","no","no","no","no","no","no","no","some problems","it is difficult to randomize circle locations, as kids are eager to pick up waste","1","na","1","25","51","15","0","no floating waste only leaves","1","na","1","85","na","na","na","1","na","1","0.502512563","0.557103064","0.492610837","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6484","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"bme (budapest university of technology and economics)","bme (budapest university of technology and economics)",1,"na","1",1,"2022-10-24",47.481955,19.056996,"budapest","budapest","danube","danube basin","16","based on the photo uploaded, it could be more","1","na","1","yes","yes","no","no","no","no","no","no","no","no","no problems","na","1","na","1","30","310","290","0","no floating waste","1","na","1","78","1","5","na","1","na","1","0.421875","0.45","0.45","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6485","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"bodrogkeresztúr school","bodrogkeresztúr school",1,"na","1",1,"2022-10-26",48.167963,21.366457,"bodrogkeresztúr","northern hungary","bodrog","danube basin","10","na","1","na","na","possibly","no","yes","no","no","no","possibly","no","no","no","a lot of problems","bad weather, river too slow","1","na","1","20","75","20","na","not quantified","1","river too slow, could not place well the net into the stream","0","57","na","na","na","1","na","1","0.066","0.086","0.065","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6487","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"tiszadadai holló lászló általános iskola","tiszadadai holló lászló általános iskola",1,"na","1",1,"2022-11-03",48.028972,21.230387,"tiszadada","northern great plain","tisza","danube basin","20","na","1","na","1","yes","yes","no","no","no","no","no","no","no","no","no problems","na","1","na","1","41","100","50","0","no floating waste","1","na","1","41","na","na","na","1","na","1","0.06","0.058","0.057","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6488","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"mátészalkai esze tamás gimnázium","mátészalkai esze tamás gimnázium",1,"na","1",1,"2022-11-04",47.94,22.37,"kocsord","northern great plain","kraszna","danube basin","18","na","1","na","1","possibly","yes","no","no","no","no","yes","no","no","no","no problems","na","1","na","1","60","10","10","na","no data","1","na","1","60","na","na","na","1","na","1","0.096","0.094","0.089","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6491","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"barcsi széchényi ferenc gimnázium és kollégium","barcsi széchényi ferenc gimnázium és kollégium",1,"na","1",1,"2022-11-07",45.95,17.47,"barcs","southern transdanubia","dráva","danube basin","23","na","1","na","1","possibly","yes","no","no","no","no","yes","no","no","no","no problems","na","1","na","1","44","170","100","na","no data","1","na","1","44","7","1","na","1","na","1","0.741","0.833","0.952380952","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6496","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"rogers academy","rogers academy",1,"na","0",1,"2022-10-24",47.476682,19.062535,"budapest","central hungary","danube","danube basin","10","na","0","na","na","na","na","na","na","na","na","na","na","na","na","na","na","1","na","1","60",NA,NA,"na","no data","1","na","1","60","na","1","na","1","na","1","0.819672131","0.900900901","0.970873786","na","na","na","na","na"
"hungary_verified_data_plasticpirates_autumn2022.xlsx","hu_6503","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","volunteers of plastic cup were present at the sampling, already verifying the process on-site","autumn 2022",2022,"sárospataki református kollégium gimnáziuma","sárospataki református kollégium gimnáziuma",1,"na","1",1,"2022-09-08",48.31837,21.57122,"sárospatak","northern hungary","bodrog","danube basin","15","na","1","na","1","yes","yes","no","no","no","no","yes","no","no","yes","some problems","if we go to a place where there is a lot of vegetation, there is a lot of waste, but we can not walk around. if we go to a place where we can walk around, it is cleaned up. the result is sampling bias.;","1","na","1","10","70","20","na","no data","1","na","1","60","1","na","na","1","na","1","0.104712042","0.075","na","no data for third stick","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6587","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"piratas da anselmo (11b)","escola básica e secundária anselmo de andrade",1,"na","1",1,"2023-01-23",38.677023,-9.207332,"praia do porto brandão","portugal","rio tejo","na","21","na","1","na","1","yes","yes","possibly","yes","no","yes","yes","no","yes","no","no problems","na","1","na","1","60","1500","10","46","the high number of floating macrolitter was confirmed with the teacher responsible for the dataset and only includes litter (no organic matter)","1","the content of the net was not sent","0","60","na","na","na","1","na","1","0.204081633","0.178571429","0.19047619","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6594","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"respigadores do tejo","escola básica e secundária de salvaterra de magos",1,"na","1",1,"2023-01-25",39.0479785,-8.800133,"praia doce - salvaterra de magos","portugal","rio tejo","na","9","na","1","na","1","no","yes","yes","no","no","no","no","no","no","no","some problems","vegetation growth in sampling site (group a); low tide (group c); wet sand (extra group)","1","na","1","30","30","30","0","na","1","the content of the net was not sent","0","60","na","na","na","1","na","1","0.438692696","0.494315373","0.499001996","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6596","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"turma do 5º b - escola dr. joaquim de barros - agrupamento de escolas de paço de arcos","escola básica dr. joaquim de barros",1,"na","1",1,"2023-01-25",38.693116,-9.291585,"praia velha - paço de arcos","portugal","rio tejo","na","19","na","1","na","1","yes","yes","no","no","no","possibly","yes","yes","yes","no","no problems","limited time for the tasks (group a); litter mix and wind (group b)","0","na","na","na",NA,NA,"na","na","0","na","na","na","na","na","na","0","na","na","na","na","na","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6601","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"gama pirates","escola básica e secundária de gama barros",1,"na","1",1,"2023-01-19",38.7849037,-9.3093734,"parque urbano rinchoa-fitares","portugal","ribeira das jardas","na","26","na","1","na","1","no","possibly","no","no","no","no","no","yes","no","no","no problems","na","1","na","1","30","4.2","4.2","3","na","1","na","1","60","0","0","na","1","na","1","0.609570253","0.642260758","0.658544616","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6602","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"8ºd escola básica nun'álvares","escola básica nun'álvares",1,"na","1",1,"2023-01-25",38.6441667,-9.1052777,"praia fluvial do seixal","portugal","rio tejo","na","na","na","1","na","1","yes","yes","possibly","no","no","yes","yes","yes","yes","no","no problems","strong wind (group a); categorizing and wind (group b); identifying (extra group)","1","na","1","30","200","5","0","na","1","na","1","62","1","0","na","1","na","1","0.238095238","0.266666667","0.23255814","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6603","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"9ºa escola básica nun'álvares","escola básica nun'álvares",1,"na","1",1,"2023-01-25",38.6449722,-9.1033611,"praia fluvial do seixal","portugal","rio tejo","na","na","na","1","na","1","yes","possibly","possibly","no","no","yes","yes","yes","yes","no","some problems","wind and little area (group a); wind and categorizing (group b); wind (group c); identifying and categorizing (extra group)","1","na","1","30","200","5","0","na","1","na","1","60","0","0","na","1","average flow velocity <0.1","0","0.115606936","0.065","0.056","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6604","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"josé cardoso pires trash collectors","escola básica 2,3 josé cardoso pires",1,"na","1",1,"2023-01-31",38.75429,-9.25866,"parque urbano felício loureiro","portugal","rio jamor","na","18","na","1","na","1","yes","yes","possibly","no","no","no","no","no","no","yes","some problems","lack of supervision, lots of vegetation (group a); few students, picking up buried litter (group b); hard to straighten the string (group c)","1","na","1","30","10.15","10.15","0","na","1","na","1","60","0","0","na","1","average flow velocity <0.1","0","0.088","0.088","0.087","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6605","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"aeng5º1ª","agrupamento de escolas nuno gonçalves",1,"na","1",1,"2023-01-25",38.6956525,-9.2306673,"praia de algés","portugal","rio tejo","na","28","na","1","na","1","possibly","yes","possibly","no","no","no","possibly","no","no","no","some problems","identifying the different zones of the rivershore and taking pictures at the sampling location because of the wind (group a); organizing the categories and categorizing litter (group b); stabilizing the net and getting the sticks to follow the flow (group c); separating the natural litter from the plastics and identification (extra group)","1","na","1","30","2256.02","2256.02","4","na","1","na","1","60","2","2","na","1","average flow velocity <0.1","0","0.099","0.102040816","0.059","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6606","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"caçadores de plático","agrupamento de escolas de oliveira do bairro",1,"na","1",1,"2023-01-29",40.534756,-8.490665,"rota das cegonhas","portugal","rio cértima","na","17","na","1","na","1","na","yes","yes","yes","yes","na","na","no","no","no","no problems","na","0","na","na","na",NA,NA,"na","na","1","sampling time <60 min","0","45","0","0","na","1","na","1","0.8","0.952380952","0.909090909","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6607","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"aeng5º4ª","agrupamento de escolas nuno gonçalves",1,"na","1",1,"2023-01-26",38.6984987,-9.240577,"praia do dafundo","portugal","rio tejo","na","25","na","1","na","1","possibly","yes","yes","possibly","no","possibly","yes","no","yes","no","some problems","lots of wind and identifying the different rivershore zones (group a); wind and lots of litter (group b); hard to stabilize the net and determining the flow speed (group c); a lot of natural waste mixed with plastic, identification (extra group)","1","na","1","30","2521","2521","2","na","1","na","1","60","5","0","na","1","average flow velocity <0.1","0","0.085","0.065","0.067","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6608","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"atlantic_espan","escola 2,3 secundária padre alberto neto -queluz",1,"na","1",1,"2023-02-07",38.7818343,-9.2466446,"queluz","portugal","ribeira de carenque","na","28","na","1","na","1","yes","yes","possibly","no","no","no","no","yes","yes","no","no problems","access to the rivershore (group a)","1","na","1","53","1.9","7","0","na","1","na","1","60","1","1","na","1","na","1","0.585651537","0.509294627","0.493583416","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6610","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"catalixo","escola secundária de valongo",1,"na","1",1,"2023-01-17",41.204116,-8.466417,"parque da lomba","portugal","rio ferreira","na","13","na","1","na","1","yes","yes","na","na","yes","na","na","no","no","no","no problems","group a students had to start over because they were collecting litter outside of the circles","1","na","1","30","22","22","4","na","1","the content of the net was not sent","0","60","na","na","na","1","na","1","0.512820513","0.487804878","0.444444444","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6611","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"patrulha ribers","escola secundária de valongo",1,"na","1",1,"2023-01-31",41.1460541,-8.4863413,"aldeia de couce","portugal","rio ferreira","na","9","na","1","na","1","yes","yes","no","no","yes","no","no","no","no","no","no problems","na","1","na","1","30","20","20","1","na","1","the content of the net was not sent","0","60","na","na","na","1","na","1","0.555555556","0.588235294","0.476190476","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6612","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"aeng5º5ª","agrupamento de escolas nuno gonçalves",1,"na","1",1,"2023-01-26",38.697065,-9.237454,"praia do dafundo","portugal","rio tejo","na","24","na","1","na","1","yes","yes","yes","possibly","no","no","yes","no","yes","no","some problems","wind (group a); lots of litter and wind (group b); flow was going on the opposite direction (group c)","1","na","1","30","2462","2462","4","na","1","na","1","60","0","1","na","1","average flow velocity <0.1","0","0.042","0.019","0.017","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6613","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"anselmo de andrade pirates","escola básica e secundária anselmo de andrade",1,"na","1",1,"2023-02-02",38.6734,-9.23392,"trafaria - almada","portugal","rio tejo","na","20","na","1","cannot verify group due to the lack of photographs in group a and b","0","possibly","yes","no","no","no","yes","yes","na","na","yes","no problems","small beach, difficulty with the circles (group a)","0","na","na","na",NA,NA,"na","na","1","sampling time unknown/the content of the net was not sent","0","na","na","na","na","1","na","1","0.12345679","0.106382979","0.074","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6614","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"guarda-rios - piratas do plástico","escola secundária com 3.ºceb de cristina torres",1,"na","1",1,"2023-02-01",40.09274,-8.50455,"várzea/tavarede - figueira da foz","portugal","vala de tavarede","na","7","na","1","na","1","no","no","no","no","yes","no","no","no","no","no","no problems","na","0","na","na","na","3","3","na","na","1","na","1","90","0","0","na","1","only one round was measured","0","0.15037594","na","na","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6622","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"aeng5º3ª","agrupamento de escolas nuno gonçalves",1,"na","1",1,"2023-02-23",38.6961111,-9.2316666,"praia de algés","portugal","rio tejo","na","25","na","1","na","1","yes","yes","yes","possibly","no","no","yes","no","no","no","some problems","identifying the microplastics (group c)","1","na","1","30","2056","2056","2","na","1","na","1","60","7","1","na","1","na","1","0.215053763","0.212765957","0.210526316","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6633","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"agrupamento de escolas de vouzela - 2º ciclo","agrupamento de escolas de vouzela",1,"na","1",1,"2023-02-28",40.6839103,-8.2193374,"praia fluvial de porto várzea - campia","portugal","rio alfusqueiro","na","38","na","1","na","1","no","yes","no","no","no","no","no","no","no","no","no problems","na","0","na","na","na","18.63","20","na","na","1","sampling time unknown","0","na","na","na","na","1","average flow velocity <0.1","0","0.056","0.053","0.034","na","na","na","na","na"
"portugal_verified_data_plasticpirates_autumn2022.xlsx","pt_6636","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2022",2023,"aquaclub","aeermesinde escola d. antónio ferreira gomes",1,"na","1",1,"2023-02-28",41.22548,-8.55663,"parque da resineira","portugal","rio leça","na","9","na","1","cannot verify group due to the lack of photographs in group a and b","0","na","na","na","na","na","na","na","na","na","na","na","na","1","na","1","46","15","15","0","na","1","sampling time <60 minutes/the content of the net was not sent","0","46","na","na","na","1","method not followed (distance in m does not equal 20)","0","0.161290323","0.153846154","0.158730159","na","na","na","na","na"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6115","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","na","autumn 2022",2022,"na","osnovna šola lucija",1,"na","1",1,"2022-09-26",45.50447,13.605249,"lucija","slovenia","fazan","jadransko morje","10","na","1","na","1","no","no","no","no","no","no","no","no","no","no","no","no","1","na","1","60","4.5","4.5","0","na","1","na","1","60","na","na","na","1","na","na","0.25974026","0.277777778","0.298507463","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","77","72","67","20"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6210","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","na","autumn 2022",2022,"na","gimnazija franca miklošiča ljutomer",1,"na","1",1,"2022-10-11",46.539204,16.273777,"razkrižje-dolnja bistrica","slovenia","mura","mura","9","na","1","na","1","yes","yes","no","no","yes","no","yes","no","no","no","some problems","no","1","na","1","60","55","10","0","na","1","na","1","60","na","na","na","1","na","na","1.111111111","1.25","1.176470588","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","18","16","17","20"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6238","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","na","autumn 2022",2022,"na","bic-živilska šola",1,"na","1",1,"2022-10-12",46.05025,14.60925,"ljubljana","slovenia","ljubljanica","sava","30","na","1","na","1","yes","yes","possibly","possibly","yes","no","yes","no","no","yes","some problems","no","1","na","1","60","43","43","12","plastic bags, strings, plastic pieces","1","na","1","60","na","na","na","1","na","na","0.815660685","0.773993808","0.833333333","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","12.26","12.92","12","10"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6244","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","na","autumn 2022",2022,"na","šolski center celje, srednja šola za kemijo, elektrotehniko in računalništvo",1,"na","1",1,"2022-10-13",46.232398,15.27779,"celje","slovenia","voglajna","sava","15","na","1","na","1","yes","yes","yes","yes","no","no","no","yes","no","no","no","no","1","na","1","60","17.9","17.9","3","plastic bottles, plastic bags","1","na","1","60","na","na","na","1","na","na","0.833333333","0.8","0.833333333","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","24","25","24","20"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6252","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","na","autumn 2022",2022,"na","osnovna šola bizeljsko",1,"na","1",1,"2022-10-18",46.016717,15.707458,"bračna vas","slovenia","sotla","sava","13","na","1","na","1","yes","yes","no","no","no","no","no","no","no","no","no","no","1","na","1","60","11","4","0","na","1","na","1","60","na","na","na","1","na","na","0.444444444","0.408163265","0.294117647","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","45","49","68","20"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6321","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","na","autumn 2022",2022,"na","srednja šola jesenice",1,"na","1",1,"2022-10-28",46.426472,14.07606,"slovenski javornik","slovenia","sava dolinka","sava","40","na","1","na","1","yes","yes","no","no","no","no","no","no","no","yes","no","no","1","na","1","180","20","20","0","na","1","na","1","180","na","na","na","1","na","na","0.687285223","0.651465798","0.768491835","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","11.64","12.28","10.41","8"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6327","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","na","autumn 2022",2022,"na","gimnazija maribor iii",1,"na","1",1,"2022-10-21",46.568167,15.6147,"mariborski otok","slovenia","drava","drava","21","na","1","na","1","no","yes","no","possibly","no","no","no","no","no","no","some problems","no","1","na","1","30","63","20","3","plastic bottle, plastic bags","1","na","1","30","na","na","na","1","na","na","0.067","0.056","0.054","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","300","360","370","20"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6369","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","na","autumn 2022",2022,"na","gimnazija murska sobota",1,"na","1",1,"2022-10-21",46.5801252,16.205768,"ižakovci","slovenia","mura","mura","9","na","0","na","0","na","na","na","na","na","na","na","na","na","na","na","na","0","na","0","0","80","80","0","na","0","na","0","60","na","na","na","1","na","na","1.307692308","1.276276276","1.270553064","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","6.5","6.66","6.69","8.5"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6401","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","before the hydropower plant","autumn 2022",2022,"na","oš neznanih talcev dravograd",1,"na","1",1,"2022-11-08",46.5856,15.01351,"dravograd","slovenia","drava","drava","10","na","1","na","1","yes","yes","no","no","no","no","yes","no","no","no","no","no","1","na","1","60","100","35","0","na","1","na","1","60","na","na","na","1","na","na","0.1","0.101010101","0.099","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","200","198","202","20"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6402","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","after the hydropower plant","autumn 2022",2022,"na","oš neznanih talcev dravograd",1,"na","1",1,"2022-11-08",46.58796,15.02457,"dravograd","slovenia","drava","drava","10","na","1","na","1","yes","yes","no","no","no","no","yes","no","no","no","no","no","1","na","1","60","122","30","0","na","1","na","1","60","na","na","na","1","na","na","0.909090909","0.769230769","0.909090909","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","22","26","22","20"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6426a","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","after the hydropower plant","autumn 2022",2022,"na","oš brežice 1",1,"na","1",1,"2022-11-09",45.894282,15.601849,"brežice","slovenia","sava","sava","37","na","0","na","0","na","na","na","na","na","na","na","na","na","na","na","na","1","na","1","30","100","0.7","0","na","1","na","0","7","na","na","na","1","na","na","0.434782609","0.434782609","0.434782609","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","2.2999999999999998","2.2999999999999998","2.2999999999999998","1"
"slovenia_verified_data_plasticpirates_autumn2022_spring2023.xlsx","si_6426b","slovenia","institute for water of the republic of slovenia (iwrs); national institute of biology (nib)","stefan trdan; mateja grego","stefan.trdan@izvrs.si; mateja.grego@nib.si","after the hydropower plant","autumn 2022",2022,"na","oš brežice 1",1,"na","1",1,"2022-11-09",45.893353,15.605734,"brežice","slovenia","sava","sava","na","na","0","na","0","na","na","na","na","na","na","na","na","na","na","na","na","0","na","na","na","na","na","na","na","na","na","na","na","na","na","na","0","na","na","na","na","na","(flow velocities were not calculated yet; vliz has calculated the flow velocities from the time and distance provided in this data verification file)","na","na","na","na"
